,emotion,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
253,neu,-211.06784057617188,78.90263366699219,24.864368438720703,23.675228118896484,8.597393989562988,-21.599899291992188,-25.4521541595459,-4.665247917175293,-27.55632972717285,-0.516323447227478,-9.841069221496582,-8.54483413696289,-10.394341468811035,-1.2474499940872192,-15.42640209197998,-5.7883830070495605,-9.749306678771973,-0.17681117355823517,-9.754631042480469,-7.254444122314453,-9.37470817565918,0.14441215991973877,-7.330123424530029,-3.055656909942627,-1.132721185684204,-6.284666061401367,-6.727260589599609,-6.585606098175049,-5.182859897613525,-5.969677925109863,-6.208338260650635,-3.0461318492889404,-6.687088966369629,-3.1485559940338135,-1.1825740337371826,3.3309974670410156,-2.8254191875457764,4.041784286499023,1.8824690580368042,2.155359983444214
146,sur,-216.38316345214844,124.66680908203125,-9.821650505065918,59.74057388305664,-7.163001537322998,16.39890480041504,-25.499897003173828,3.473827362060547,-5.2029948234558105,-2.1891932487487793,-10.441587448120117,-9.404868125915527,-2.5582573413848877,-8.397143363952637,2.1396875381469727,-20.052196502685547,2.1387736797332764,-5.071265697479248,-7.240993499755859,-8.587019920349121,2.0904667377471924,0.5060887336730957,-13.640508651733398,1.0349680185317993,1.3385056257247925,8.943209648132324,9.770966529846191,17.668142318725586,17.033557891845703,21.418624877929688,16.53921127319336,9.249898910522461,4.157354354858398,1.035110354423523,3.2250537872314453,-3.357738971710205,3.566627025604248,-1.3059037923812866,0.9191305637359619,-2.5582926273345947
442,neu,-251.58642578125,157.47740173339844,-22.06717300415039,16.161170959472656,26.52501678466797,22.248062133789062,-3.059481143951416,2.1536011695861816,-7.630780220031738,-12.113607406616211,-14.983800888061523,2.140979528427124,-14.16222095489502,-8.497100830078125,-1.1828866004943848,-8.176095008850098,-3.5822765827178955,6.7738261222839355,-0.22950251400470734,-4.147321701049805,-7.727855682373047,-2.905734062194824,3.416400194168091,-10.142956733703613,-8.276203155517578,0.04851078242063522,-5.402198791503906,-5.628462791442871,-3.91739821434021,-3.460646390914917,-6.77363920211792,-0.6722394824028015,-3.4716796875,-2.1282851696014404,-5.561875343322754,0.7097812294960022,-2.8595995903015137,-2.004192352294922,-3.6265838146209717,-0.0674741268157959
468,neu,-296.214599609375,148.05271911621094,-7.455353260040283,12.855119705200195,11.401994705200195,5.66970157623291,-7.669253349304199,3.111456871032715,-10.813225746154785,-4.8926262855529785,-9.357866287231445,1.8125394582748413,-4.957761287689209,0.7623344659805298,-3.303934335708618,-0.9732416868209839,-3.1932618618011475,8.93205738067627,-1.3769057989120483,-5.043274879455566,-5.65048360824585,-0.9906134605407715,-1.5231512784957886,-8.728403091430664,-4.31917667388916,-0.3424963355064392,-8.076946258544922,-2.2448792457580566,-1.9486989974975586,-1.6960972547531128,-7.723919868469238,0.6232662796974182,-3.2791836261749268,1.079874038696289,-5.099734306335449,1.8180179595947266,-2.6331064701080322,-1.5135481357574463,-4.751504898071289,-0.4776555597782135
1113,ale,-210.65118408203125,89.12255859375,10.240123748779297,21.578584671020508,-1.1470680236816406,16.537538528442383,-2.5917418003082275,-3.7780938148498535,-11.535472869873047,-7.530898094177246,-23.331703186035156,-0.8112775683403015,-15.456934928894043,-2.844620704650879,-12.897062301635742,-0.2707277536392212,-9.206957817077637,-0.8866138458251953,-12.814567565917969,-2.286105155944824,-7.275732040405273,-2.097583055496216,-6.349483013153076,-0.6986667513847351,-9.60139274597168,1.8941879272460938,-5.729966163635254,5.795693397521973,-0.055945560336112976,6.90243673324585,-1.6388217210769653,8.004158973693848,-4.637936115264893,4.0702900886535645,1.0326342582702637,3.8065953254699707,-2.7533600330352783,4.638168811798096,-1.3985910415649414,5.598703861236572
9,neu,-311.59234619140625,167.98648071289062,-41.33047866821289,27.644920349121094,4.287903308868408,-28.001956939697266,10.878868103027344,-11.127516746520996,-13.461393356323242,0.45977845788002014,-14.397713661193848,-7.503948211669922,-3.3624496459960938,-4.112025737762451,-1.9247034788131714,-11.330986022949219,-3.2912051677703857,0.634519100189209,-11.955384254455566,-5.117569923400879,-2.717451810836792,-9.427236557006836,-4.2109599113464355,-8.124934196472168,-8.962322235107422,-1.561665415763855,-7.023806095123291,-2.890711545944214,2.2989134788513184,-7.241363525390625,-4.138651371002197,-1.755886197090149,-5.31289529800415,1.2333705425262451,1.1703320741653442,2.619133472442627,9.50191879272461,8.995408058166504,11.071711540222168,8.445167541503906
915,rai,-221.32232666015625,126.43368530273438,-25.4529972076416,10.524560928344727,-16.190006256103516,-3.9314942359924316,-43.94440460205078,-3.6864013671875,-1.5732526779174805,-21.361818313598633,-2.894681215286255,-16.52083396911621,-2.5069758892059326,5.830092906951904,-7.028611183166504,-4.72797966003418,-3.909731864929199,2.3323569297790527,-11.817768096923828,-5.121318340301514,-7.279356956481934,-11.367066383361816,-1.908323049545288,-5.257674694061279,-6.167508602142334,-2.330920457839966,-8.054234504699707,-2.964797019958496,-1.9637503623962402,-1.7696272134780884,-3.8687682151794434,-5.074280261993408,-7.866064548492432,-2.8610780239105225,-2.7090039253234863,-6.6259446144104,-6.922438621520996,-4.3654093742370605,-6.556277275085449,-4.430656909942627
919,tri,-301.2221984863281,102.92207336425781,-8.262689590454102,41.34105682373047,4.054353713989258,15.672719955444336,-34.91532516479492,1.3528671264648438,2.541356086730957,-14.861933708190918,1.7552317380905151,-10.226333618164062,-3.794893741607666,-3.3971669673919678,-7.342079162597656,6.538577079772949,-9.891595840454102,-3.990920305252075,-0.2310558706521988,-3.355656385421753,-8.8731107711792,-1.2415838241577148,0.6645103693008423,-7.434473514556885,-7.323956489562988,0.7776142954826355,-6.603612422943115,-3.3891232013702393,-0.31768277287483215,-0.7934504151344299,-4.059868335723877,-1.2492173910140991,0.015372030436992645,1.3665281534194946,-4.4439496994018555,-2.12160587310791,-3.7245185375213623,1.1331877708435059,-1.0678462982177734,-3.0039234161376953
425,des,-331.0086669921875,143.0691375732422,-4.09337854385376,19.0828800201416,35.334293365478516,21.104148864746094,3.053934097290039,-2.4561424255371094,-8.419351577758789,-13.207437515258789,-13.682250022888184,-0.8181532025337219,-13.084866523742676,-7.9711503982543945,-4.798215389251709,-6.122832298278809,-2.483950138092041,2.930349111557007,-7.716619968414307,0.6812147498130798,-6.449148654937744,3.3286631107330322,-3.6987507343292236,-6.239404201507568,-8.486655235290527,2.145516872406006,-7.310892105102539,-4.078796863555908,-1.7268378734588623,-2.5451087951660156,-4.111942768096924,0.5165233612060547,-4.548208236694336,0.2857073247432709,-4.485135078430176,-0.6682446002960205,-3.5111114978790283,-1.554376482963562,-5.5507988929748535,-0.7120926976203918
35,ale,-249.0342254638672,154.2765350341797,-63.60564041137695,24.476972579956055,8.949088096618652,-18.895872116088867,10.411628723144531,-21.457345962524414,-9.119708061218262,8.009504318237305,-11.661578178405762,-2.0957303047180176,-6.982776641845703,-9.240726470947266,2.344998598098755,-9.17708969116211,-3.487708330154419,1.7613221406936646,-12.667125701904297,-6.3505377769470215,-3.0337600708007812,-9.263500213623047,-2.896087884902954,-4.0779032707214355,-6.356179714202881,-3.141658067703247,-6.847258567810059,-4.216007709503174,-3.1698365211486816,-6.5370097160339355,1.0700528621673584,0.792380154132843,-0.3980080485343933,7.913573265075684,2.9116921424865723,1.7062032222747803,7.1733784675598145,1.3516418933868408,2.744779586791992,5.556570053100586
307,des,-292.19683837890625,132.19332885742188,-5.2314348220825195,46.56977844238281,-10.506858825683594,-12.381858825683594,-5.929023742675781,12.493106842041016,-16.116783142089844,-4.343325614929199,-9.120331764221191,-6.289859771728516,-5.344903945922852,-5.068933486938477,-7.744988441467285,-5.5510358810424805,-4.099743366241455,-8.153677940368652,-7.845890998840332,-1.7231496572494507,-0.22154058516025543,-9.065062522888184,-5.355828762054443,-2.769171714782715,-4.099091529846191,-8.943882942199707,-4.155359745025635,-5.76499605178833,-4.938660144805908,-6.759698867797852,-4.686379909515381,-6.281951904296875,-3.6085870265960693,-3.393507242202759,-3.5721304416656494,-1.8177580833435059,-0.17884564399719238,4.1642022132873535,3.6033148765563965,5.7733612060546875
394,neu,-276.6711120605469,151.25473022460938,-2.851435422897339,18.462862014770508,18.023218154907227,18.47954559326172,-5.378266334533691,8.852006912231445,-5.100005626678467,-13.4837064743042,-9.939896583557129,2.522911548614502,-13.849808692932129,-6.775948524475098,-0.946700394153595,-10.804718971252441,-7.984611988067627,3.134969711303711,0.785494863986969,-4.622358322143555,-6.410292625427246,-1.0321598052978516,-0.6226818561553955,-10.148895263671875,-3.408750057220459,1.7625535726547241,-6.699049949645996,-6.341650009155273,-1.8894619941711426,-1.9633985757827759,-8.458590507507324,-0.6574901938438416,-2.608839273452759,-0.7700575590133667,-5.760857105255127,0.4177859425544739,-2.913111448287964,-3.7483088970184326,-2.495704174041748,-1.2742507457733154
1159,ale,-201.71807861328125,99.71432495117188,2.371283531188965,5.187340259552002,-4.251485347747803,15.275463104248047,-13.574475288391113,-6.249105930328369,-12.50312328338623,-6.141520977020264,-23.384477615356445,3.5964577198028564,-9.504281044006348,-5.501445293426514,-14.424211502075195,-0.850554347038269,-8.851968765258789,-2.0500142574310303,-12.646628379821777,-4.144497394561768,-8.585628509521484,-0.5806340575218201,-10.536928176879883,0.9067240953445435,-5.4469428062438965,0.04279852658510208,-4.7589335441589355,7.4442057609558105,-1.8052027225494385,6.900338172912598,-1.9263396263122559,6.842809200286865,-5.298114776611328,0.7726987600326538,-0.6540079712867737,3.040489912033081,-0.7218261361122131,4.5749101638793945,-0.1534634828567505,5.8570356369018555
1046,des,-282.1689453125,104.60992431640625,-2.987595796585083,63.56654739379883,22.212753295898438,30.711708068847656,-31.691312789916992,-11.833528518676758,-9.529081344604492,7.624544620513916,-0.24275048077106476,-21.02817153930664,-18.7891845703125,-9.581400871276855,10.6536283493042,-11.969072341918945,-7.269225597381592,-9.128534317016602,-4.52016019821167,-13.319784164428711,-4.72011137008667,3.0115966796875,-6.784574508666992,-0.5232966542243958,-6.040820598602295,-2.7603676319122314,-5.099888324737549,-4.4889607429504395,-6.203357219696045,-1.7147020101547241,-5.802823066711426,-4.633967876434326,-3.3366143703460693,-6.234885215759277,-1.0176881551742554,-4.265048980712891,-2.6519722938537598,-6.807729721069336,-3.8258748054504395,-6.535055637359619
14,med,-298.6476135253906,137.84719848632812,-43.98207092285156,61.2701416015625,14.91567611694336,-27.092700958251953,16.70135498046875,-10.38499641418457,-3.5387015342712402,4.4298272132873535,-21.259979248046875,-6.781973838806152,-5.821272850036621,-9.576842308044434,0.0967511385679245,-10.257131576538086,-3.344977378845215,1.6714661121368408,-13.66788387298584,-3.7541141510009766,-0.5115357041358948,-13.405073165893555,-4.65626859664917,-4.5405192375183105,-9.741443634033203,-3.303236246109009,-10.874747276306152,-8.121499061584473,1.1565817594528198,-4.990991592407227,3.9630744457244873,10.370682716369629,8.567127227783203,15.571033477783203,8.880175590515137,7.749682426452637,9.700603485107422,-0.8255253434181213,5.471569061279297,6.316610336303711
281,des,-268.84796142578125,105.23809814453125,22.976470947265625,6.359516143798828,-1.1569339036941528,-1.3068546056747437,-12.585051536560059,-11.121499061584473,-28.472515106201172,3.7459263801574707,-6.224671840667725,-10.595532417297363,-3.7373855113983154,-15.120147705078125,-9.53194808959961,1.43901789188385,-4.08375883102417,-5.047307014465332,-10.519878387451172,2.607725143432617,-15.650949478149414,4.327371120452881,-7.830072402954102,2.420372247695923,-6.640182971954346,-4.298542022705078,-2.1993954181671143,-8.982980728149414,-6.1985015869140625,-1.466294288635254,-11.419136047363281,-4.015614032745361,-8.600135803222656,-6.849343776702881,-3.6274333000183105,-4.321160793304443,-1.489474892616272,-0.8594480752944946,-5.190019130706787,2.0315470695495605
1123,des,-198.99551391601562,92.24089050292969,13.723933219909668,26.408601760864258,8.718937873840332,29.47983169555664,-7.699271202087402,-1.6413418054580688,-12.24706745147705,-0.7268993854522705,-7.349130630493164,-7.497169017791748,-18.907060623168945,0.7261427640914917,-13.77453899383545,0.2699320614337921,-12.425088882446289,3.9949698448181152,-6.183678150177002,3.9471495151519775,-9.519606590270996,2.664980411529541,-9.034439086914062,4.952328681945801,-7.127974987030029,-0.5601158738136292,-5.557027816772461,-2.175896406173706,-7.191537857055664,-1.452573537826538,-6.333011627197266,-0.921430766582489,-8.575122833251953,1.5453336238861084,-8.334874153137207,-0.7500843405723572,-4.162992477416992,-2.2664096355438232,-6.749724388122559,-0.9625275731086731
610,rai,-228.13661193847656,119.93777465820312,-54.7670783996582,16.273418426513672,-11.191428184509277,-28.27646827697754,-12.259567260742188,-30.29420280456543,-16.205856323242188,-12.799333572387695,-6.343042373657227,6.10992956161499,-6.315128803253174,-1.0705337524414062,-4.202272891998291,-10.8590669631958,2.002432346343994,-6.581123352050781,-16.103858947753906,-1.539892315864563,6.530714988708496,3.570272207260132,11.163715362548828,17.72588348388672,11.258612632751465,7.220283031463623,2.2096047401428223,-0.7577510476112366,0.960554838180542,-5.147271156311035,-3.1184773445129395,1.0864291191101074,-3.751366138458252,-2.310084819793701,-2.681068181991577,-1.8157743215560913,0.08228184282779694,-3.2212626934051514,0.5367639064788818,0.27953800559043884
668,des,-384.5657043457031,148.4769287109375,-34.04810333251953,52.6530876159668,-0.5151383876800537,-9.19129467010498,21.357004165649414,-8.637591361999512,-0.4645109176635742,-8.25245475769043,-6.029984951019287,8.463601112365723,-4.420294284820557,-2.772655963897705,5.10878849029541,-2.0481011867523193,-2.7814762592315674,-3.5270917415618896,-5.156749248504639,-5.660327434539795,-3.2879631519317627,-4.820301055908203,-2.9765496253967285,-0.4414810538291931,-2.1903653144836426,-2.9041829109191895,-2.2364284992218018,-3.176551103591919,-1.6461259126663208,-4.194293975830078,-1.5270711183547974,0.1945807933807373,-2.8027074337005615,1.1733686923980713,1.4983272552490234,2.5562150478363037,5.992585182189941,3.8632893562316895,5.727542400360107,4.873054504394531
830,tri,-303.7555236816406,140.6454315185547,-24.06755256652832,35.70310974121094,17.54485321044922,1.7155392169952393,-6.699102401733398,-12.604244232177734,-0.19447177648544312,-12.377551078796387,-3.344585657119751,-11.324817657470703,-9.641109466552734,0.6363601088523865,-11.420408248901367,-2.3103549480438232,4.4780802726745605,-3.5747551918029785,-12.97059154510498,-1.248436450958252,-9.158019065856934,-11.935952186584473,-4.618917465209961,-7.820519924163818,-4.83131742477417,1.4084447622299194,-8.344343185424805,0.2962239980697632,-1.066278338432312,1.8542625904083252,8.216039657592773,6.460629463195801,0.5611754059791565,-0.39527973532676697,-5.611464023590088,-1.1628254652023315,-1.8618333339691162,1.5001497268676758,0.411783367395401,3.4489338397979736
675,des,-368.6244812011719,154.30215454101562,-20.411954879760742,42.49857711791992,11.604310989379883,-8.420119285583496,14.675413131713867,-6.187003135681152,-5.10931396484375,-9.121262550354004,-8.936795234680176,3.757786273956299,-5.02229118347168,-2.438746213912964,1.7666175365447998,-2.160980701446533,-0.892780065536499,-6.099499702453613,-6.92357873916626,-3.242521047592163,-5.32002067565918,-6.490243434906006,-4.875030994415283,-2.6437103748321533,-3.170058012008667,-4.282650470733643,-3.929119825363159,-2.1356329917907715,-1.0045843124389648,-2.9885647296905518,1.0415312051773071,4.223686218261719,1.998292326927185,5.300191402435303,5.48297119140625,4.158206939697266,5.487850189208984,3.4401276111602783,3.7623345851898193,2.9159140586853027
587,ale,-273.6649169921875,117.72197723388672,-32.97019958496094,44.57661437988281,1.7032840251922607,-20.271032333374023,5.447600364685059,-16.237815856933594,-13.382328033447266,-19.750484466552734,-18.24481773376465,-0.9341644644737244,-11.55384349822998,-9.23038101196289,-2.0268054008483887,-6.883204460144043,-2.9032812118530273,-2.6591672897338867,-5.806681156158447,-0.6205673813819885,1.733463168144226,-3.811584234237671,-0.6304906606674194,4.587456703186035,-2.3603062629699707,-1.6533550024032593,4.555554389953613,3.2863693237304688,4.5102925300598145,6.820653915405273,8.348390579223633,5.59805154800415,-0.3376067876815796,-0.13308824598789215,-0.5649728775024414,0.1230611503124237,2.3303442001342773,1.0539295673370361,0.9809256196022034,-1.1379016637802124
350,med,-387.09429931640625,60.196903228759766,-37.379539489746094,54.79507064819336,9.416818618774414,-20.11713218688965,-30.532718658447266,-15.623875617980957,-1.6121822595596313,-12.238724708557129,-20.52161407470703,-14.293130874633789,-12.727998733520508,-10.281583786010742,-14.332728385925293,-8.617982864379883,-1.030163049697876,-14.388455390930176,-12.059395790100098,-1.9746532440185547,-6.721506118774414,-9.184749603271484,-6.926576614379883,-8.405513763427734,-3.0626354217529297,1.2083630561828613,6.561913967132568,9.845794677734375,12.515267372131348,12.708283424377441,10.760204315185547,9.836400985717773,5.649323463439941,2.5363709926605225,1.2583212852478027,0.13476653397083282,-1.861043930053711,-1.0237822532653809,1.620190143585205,1.8032346963882446
769,neu,-252.81100463867188,143.21261596679688,-15.594240188598633,39.72216796875,-8.699237823486328,18.816015243530273,-18.105493545532227,11.052491188049316,-7.628719329833984,-11.394475936889648,-6.471995830535889,-4.545498847961426,1.6457619667053223,-5.906184196472168,9.315999031066895,-8.762916564941406,4.5631489753723145,0.3971761167049408,-6.962135314941406,-7.151771068572998,-1.9605615139007568,-1.8266206979751587,-8.237055778503418,-2.783662796020508,-3.702255964279175,-1.1677480936050415,-4.018798828125,0.6692089438438416,-3.2919983863830566,0.5531417727470398,-1.6339571475982666,-1.6214169263839722,-1.4285471439361572,-3.3727498054504395,-1.8831164836883545,-6.892916202545166,-1.320509433746338,-5.257970333099365,0.10054710507392883,0.636338472366333
727,des,-262.86834716796875,148.55108642578125,-20.032855987548828,42.703407287597656,-11.736287117004395,18.82029914855957,-18.7977294921875,10.032770156860352,-6.153458118438721,-11.20061206817627,-15.665873527526855,-2.559699058532715,5.074804782867432,-10.540647506713867,9.734353065490723,-9.049078941345215,4.3458943367004395,-0.40025293827056885,-4.5044331550598145,-7.676908016204834,-6.426553726196289,-2.9379489421844482,-7.724722385406494,-0.958631694316864,-2.7528038024902344,-1.3437395095825195,-1.2790013551712036,1.1949365139007568,-4.165778160095215,2.4899909496307373,-4.938330173492432,-5.1958723068237305,-6.135494709014893,-6.422945976257324,0.10923836380243301,-3.1443865299224854,7.304604530334473,2.3960626125335693,8.076828002929688,7.282588005065918
674,tri,-424.7431945800781,149.82139587402344,-11.300671577453613,41.90338897705078,5.98597526550293,-5.343358516693115,14.436077117919922,-10.795416831970215,-4.178531169891357,-7.647140026092529,-10.944149017333984,1.3753060102462769,-3.567993640899658,-4.796326637268066,-0.5972377061843872,-1.85166597366333,-1.9418288469314575,-7.145269870758057,-6.493247985839844,-5.9196977615356445,-6.454411506652832,-6.815158843994141,-4.212138652801514,-3.2033658027648926,-2.7096407413482666,-3.318713903427124,-3.761232852935791,-2.874539375305176,-3.5482959747314453,-6.954833030700684,-2.798006057739258,0.0832180604338646,-4.06543493270874,-0.8611692786216736,1.8230551481246948,4.07477331161499,8.555334091186523,7.481883525848389,10.594388961791992,9.916915893554688
36,ale,-253.0029754638672,144.0868377685547,-54.84565353393555,24.56257438659668,0.12791010737419128,-23.055173873901367,12.370246887207031,-14.583681106567383,-7.069885730743408,-2.004873514175415,-18.847414016723633,-0.2309371531009674,-8.310791015625,-13.469120979309082,0.4640693962574005,-11.897216796875,-5.259849548339844,2.2467830181121826,-13.802325248718262,-6.917835712432861,-2.2199394702911377,-10.811285018920898,-5.361283302307129,-6.777730941772461,-9.391107559204102,-2.922572374343872,-3.4798150062561035,2.9394001960754395,10.12863540649414,7.765033721923828,12.53902530670166,10.044432640075684,2.641024112701416,4.103390693664551,-1.432511568069458,-1.4475864171981812,4.245182991027832,0.23488354682922363,2.1387689113616943,3.490842342376709
535,rai,-194.19813537597656,123.24064636230469,7.97805118560791,52.93793869018555,-11.15444278717041,-17.31855583190918,-9.110372543334961,-4.1293439865112305,3.6452999114990234,-4.580132961273193,-12.237948417663574,-6.117893218994141,-7.920094013214111,-2.5392017364501953,-10.050219535827637,-1.1846253871917725,-8.540709495544434,1.8952479362487793,-2.7334723472595215,-2.3934080600738525,-6.437067031860352,-0.09914356470108032,-10.20635986328125,-0.7102957963943481,-6.647461891174316,-4.565569877624512,-3.5406291484832764,-2.097317695617676,-9.316587448120117,2.105942964553833,-6.004758834838867,-1.5208442211151123,-3.064159870147705,-2.954101085662842,-3.1113061904907227,-0.953150749206543,-6.786551475524902,0.6234506964683533,-4.195555210113525,-4.234145164489746
